video_name,video_dataset,previous_frame,current_frame,frequency,exposure,duty_cycle,pattern_id,ssim,ms_ssim,uqi
b21742c2-0e7a2b57.mov,BDD100K,1000,1001,750,32,40,4,0.9140985150154853,0.9142391695113509,0.9502045943006507
b21742c2-0e7a2b57.mov,BDD100K,1000,1001,750,32,40,2,0.9164651028380804,0.913413908210397,0.9513546909290945
b21742c2-0e7a2b57.mov,BDD100K,1100,1101,750,32,40,1,0.9012226537872015,0.9104571264633866,0.9497460836667787
b21742c2-0e7a2b57.mov,BDD100K,1100,1101,750,32,40,10,0.9017500347093481,0.9082440414370139,0.9485974000981242
b21742c2-0e7a2b57.mov,BDD100K,1100,1101,750,32,40,13,0.9018401639077839,0.91061370576169,0.9490281241409017
b21742c2-0e7a2b57.mov,BDD100K,1100,1101,750,32,40,4,0.9012725255960327,0.9104667057372937,0.9500993781243888
b21742c2-0e7a2b57.mov,BDD100K,1100,1101,750,32,40,2,0.9036515918295897,0.9099002452703542,0.9510684703529817
b1d22449-15fb948f.mov,BDD100K,0,1,750,32,40,1,0.7566130042893899,0.8180874552572573,0.6621213796593685
b1d22449-15fb948f.mov,BDD100K,0,1,750,32,40,10,0.7614993041293978,0.81702154426785,0.6644300541917477
b1d22449-15fb948f.mov,BDD100K,0,1,750,32,40,13,0.7597115540444005,0.8185566924169381,0.6628698754534947
b1d22449-15fb948f.mov,BDD100K,0,1,750,32,40,4,0.7564249249279875,0.8182352000006512,0.6622449968076535
b1d22449-15fb948f.mov,BDD100K,0,1,750,32,40,2,0.7656434840672063,0.8195661849701809,0.6688534989768252
b1d22449-15fb948f.mov,BDD100K,100,101,750,32,40,1,0.787366982078835,0.8267371278164426,0.7187277974780364
b1d22449-15fb948f.mov,BDD100K,100,101,750,32,40,10,0.7932191747834912,0.8263429568000851,0.7233652202610318
b1d22449-15fb948f.mov,BDD100K,100,101,750,32,40,13,0.7909031377694465,0.8276039853650282,0.72038807337497
b1d22449-15fb948f.mov,BDD100K,100,101,750,32,40,4,0.7869850214157293,0.8270093978209161,0.7182970408349548
b1d22449-15fb948f.mov,BDD100K,100,101,750,32,40,2,0.7971750691754568,0.8289809950422388,0.7276840123578142
b1d22449-15fb948f.mov,BDD100K,200,201,750,32,40,1,0.7871072440669492,0.8254017949758281,0.7175173476901326
b1d22449-15fb948f.mov,BDD100K,200,201,750,32,40,10,0.7937788144038764,0.8259180723390677,0.7246116484864679
b1d22449-15fb948f.mov,BDD100K,200,201,750,32,40,13,0.7913084266849119,0.8272535288088845,0.7210793169539286
b1d22449-15fb948f.mov,BDD100K,200,201,750,32,40,4,0.7867468295075368,0.825462672385659,0.7172417456379546
b1d22449-15fb948f.mov,BDD100K,200,201,750,32,40,2,0.7974865985560703,0.8286654809454271,0.7285961635509034
b1d22449-15fb948f.mov,BDD100K,300,301,750,32,40,1,0.7873435908871129,0.825532138687477,0.721869998475237
b1d22449-15fb948f.mov,BDD100K,300,301,750,32,40,10,0.7947627500722197,0.8262100726339524,0.729166487432077
b1d22449-15fb948f.mov,BDD100K,300,301,750,32,40,13,0.7920702441846158,0.8273801512361999,0.7258938290674921
b1d22449-15fb948f.mov,BDD100K,300,301,750,32,40,4,0.7869745064046465,0.8257094701932133,0.7216028298158541
b1d22449-15fb948f.mov,BDD100K,300,301,750,32,40,2,0.7985974726852455,0.8288801217313873,0.7338118697431485
b1d22449-15fb948f.mov,BDD100K,400,401,750,32,40,1,0.7382411531383335,0.808313970460884,0.6361244750659889
b1d22449-15fb948f.mov,BDD100K,400,401,750,32,40,10,0.7446091514151266,0.8088380618983867,0.641652085558254
b1d22449-15fb948f.mov,BDD100K,400,401,750,32,40,13,0.7423954364131086,0.809682750429799,0.6396506747068605
b1d22449-15fb948f.mov,BDD100K,400,401,750,32,40,4,0.7378537825864458,0.8083889508019855,0.6358859472787731
b1d22449-15fb948f.mov,BDD100K,400,401,750,32,40,2,0.7482017086614308,0.8113864765508668,0.6450844153995734
b1d22449-15fb948f.mov,BDD100K,500,501,750,32,40,1,0.7851766582037628,0.8258738799619103,0.7141525793378048
b1d22449-15fb948f.mov,BDD100K,500,501,750,32,40,10,0.7917151488168956,0.8260432872181435,0.720217336199784
b1d22449-15fb948f.mov,BDD100K,500,501,750,32,40,13,0.789334658625732,0.8272421354891847,0.7174217513252771
b1d22449-15fb948f.mov,BDD100K,500,501,750,32,40,4,0.7849571843998944,0.8260618645175684,0.7139192874137584
b1d22449-15fb948f.mov,BDD100K,500,501,750,32,40,2,0.7954471787716658,0.8285803358073904,0.7246801812589704
b1d22449-15fb948f.mov,BDD100K,600,601,750,32,40,1,0.7782550283786853,0.8213492537519665,0.7103500959942645
b1d22449-15fb948f.mov,BDD100K,600,601,750,32,40,10,0.7848418595238199,0.821629109331947,0.7160631622573135
b1d22449-15fb948f.mov,BDD100K,600,601,750,32,40,13,0.7824789011349568,0.8230205447332143,0.7134702588322009
b1d22449-15fb948f.mov,BDD100K,600,601,750,32,40,4,0.7778091934858665,0.8213338070110852,0.7098729171791428
b1d22449-15fb948f.mov,BDD100K,600,601,750,32,40,2,0.7883579042935835,0.8241811259301268,0.7197265785119559
b1d22449-15fb948f.mov,BDD100K,700,701,750,32,40,1,0.7696015007812299,0.8155099467703043,0.6988292188752082
b1d22449-15fb948f.mov,BDD100K,700,701,750,32,40,10,0.7758830728169709,0.8159646352545342,0.703834013808045
b1d22449-15fb948f.mov,BDD100K,700,701,750,32,40,13,0.7738149652201386,0.8173901827798012,0.7018145476867943
b1d22449-15fb948f.mov,BDD100K,700,701,750,32,40,4,0.76910032919992,0.8152796904495205,0.6986280642762154
b1d22449-15fb948f.mov,BDD100K,700,701,750,32,40,2,0.7796069644982762,0.8178475279039787,0.7078300241208998
b1d22449-15fb948f.mov,BDD100K,800,801,750,32,40,1,0.7967935437679933,0.8284091239701388,0.7597789679276806
b1d22449-15fb948f.mov,BDD100K,800,801,750,32,40,10,0.8015484918613972,0.8267750461166341,0.7650069067170809
b1d22449-15fb948f.mov,BDD100K,800,801,750,32,40,13,0.8003309298877176,0.8291252917082267,0.7629990363430621
b1d22449-15fb948f.mov,BDD100K,800,801,750,32,40,4,0.7968066300431338,0.8286637874814833,0.7599145574329121
b1d22449-15fb948f.mov,BDD100K,800,801,750,32,40,2,0.8053716193722407,0.8294948493313149,0.7688862178976977
b1d22449-15fb948f.mov,BDD100K,900,901,750,32,40,1,0.7763541257833637,0.7873287302482331,0.7850278329373156
b1d22449-15fb948f.mov,BDD100K,900,901,750,32,40,10,0.779666158026156,0.7870566745669895,0.7886185626915508
b1d22449-15fb948f.mov,BDD100K,900,901,750,32,40,13,0.7787844759018118,0.7890196473865564,0.7867460282357651
b1d22449-15fb948f.mov,BDD100K,900,901,750,32,40,4,0.7762939059513044,0.7879356951945037,0.7849356547694538
b1d22449-15fb948f.mov,BDD100K,900,901,750,32,40,2,0.7835664753857444,0.7893621504352484,0.7927589783702443
b1d22449-15fb948f.mov,BDD100K,1000,1001,750,32,40,1,0.7884979487986433,0.8228361109821566,0.7193585475278108
b1d22449-15fb948f.mov,BDD100K,1000,1001,750,32,40,10,0.7941050626159596,0.8211386789128343,0.7250669769791074
b1d22449-15fb948f.mov,BDD100K,1000,1001,750,32,40,13,0.7923874700525463,0.8231399413562288,0.7227485735152289
b1d22449-15fb948f.mov,BDD100K,1000,1001,750,32,40,4,0.7883181914263081,0.8230091696706845,0.7191618998868462
b1d22449-15fb948f.mov,BDD100K,1000,1001,750,32,40,2,0.7980441618326486,0.8239396599930844,0.7293103241759576
b1d22449-15fb948f.mov,BDD100K,1100,1101,750,32,40,1,0.7883635469252352,0.8348367271191783,0.7174888835641289
b1d22449-15fb948f.mov,BDD100K,1100,1101,750,32,40,10,0.7949477493874108,0.8353177158310392,0.7227578776377915
b1d22449-15fb948f.mov,BDD100K,1100,1101,750,32,40,13,0.7922970328461592,0.8368379958398187,0.7208067935685478
b1d22449-15fb948f.mov,BDD100K,1100,1101,750,32,40,4,0.7883962700034758,0.8349765732815121,0.717662179776985
b1d22449-15fb948f.mov,BDD100K,1100,1101,750,32,40,2,0.7990928091233284,0.83735469307809,0.7263352279253343
b1d22449-15fb948f.mov,BDD100K,1200,1201,750,32,40,1,0.7392485390754772,0.8142509346637267,0.5595460291579287
b1d22449-15fb948f.mov,BDD100K,1200,1201,750,32,40,10,0.7449943336141586,0.8161592774090232,0.5628697433805628
b1d22449-15fb948f.mov,BDD100K,1200,1201,750,32,40,13,0.7428953370505882,0.817181151466872,0.5616826443448697
b1d22449-15fb948f.mov,BDD100K,1200,1201,750,32,40,4,0.7393262616712475,0.8147785612838707,0.5598749169224919
b1d22449-15fb948f.mov,BDD100K,1200,1201,750,32,40,2,0.7495780667682524,0.8182978101469174,0.5660045908464423
b216243d-55963da2.mov,BDD100K,0,1,750,32,40,1,0.8101166325573438,0.8517997119591579,0.8831335048117218
b216243d-55963da2.mov,BDD100K,0,1,750,32,40,10,0.8124771903217965,0.8469483313873298,0.8849844193884029
b216243d-55963da2.mov,BDD100K,0,1,750,32,40,13,0.8126913560278988,0.8510209961892828,0.8850664852789937
b216243d-55963da2.mov,BDD100K,0,1,750,32,40,4,0.8098836801840613,0.8516860974927826,0.8832489803185792
b216243d-55963da2.mov,BDD100K,0,1,750,32,40,2,0.8142694850424461,0.8493712843842942,0.8871260753339228
b216243d-55963da2.mov,BDD100K,100,101,750,32,40,1,0.8720694755414059,0.8952555447420928,0.8972403589985293
b216243d-55963da2.mov,BDD100K,100,101,750,32,40,10,0.8755481184671488,0.8930759827963083,0.9003963373372508
b216243d-55963da2.mov,BDD100K,100,101,750,32,40,13,0.8748184575056204,0.8960529440320381,0.8996145294865445
b216243d-55963da2.mov,BDD100K,100,101,750,32,40,4,0.8720730404523565,0.8953182833827875,0.8975601934770001
b216243d-55963da2.mov,BDD100K,100,101,750,32,40,2,0.8773394664737292,0.8953403868598558,0.90288590571221
b216243d-55963da2.mov,BDD100K,200,201,750,32,40,1,0.8731300627679072,0.8960030335891704,0.8989289967460149
b216243d-55963da2.mov,BDD100K,200,201,750,32,40,10,0.8758821314581308,0.8937893033321287,0.9016675955034922
b216243d-55963da2.mov,BDD100K,200,201,750,32,40,13,0.875010219858039,0.8961543876698941,0.9008074263984033
b216243d-55963da2.mov,BDD100K,200,201,750,32,40,4,0.873056680982588,0.8960531009449821,0.8993067734960262
b216243d-55963da2.mov,BDD100K,200,201,750,32,40,2,0.8776596528642159,0.8961544726733051,0.9040002986730483
b216243d-55963da2.mov,BDD100K,300,301,750,32,40,1,0.856846808052138,0.8918921896421023,0.8993219235708817
b216243d-55963da2.mov,BDD100K,300,301,750,32,40,10,0.8591210422216154,0.8896801615773315,0.9014472575450273
b216243d-55963da2.mov,BDD100K,300,301,750,32,40,13,0.8591432113747547,0.8926733409652887,0.9008218260473154
b216243d-55963da2.mov,BDD100K,300,301,750,32,40,4,0.8568995817601873,0.8920792007807596,0.8997509140873579
b216243d-55963da2.mov,BDD100K,300,301,750,32,40,2,0.860966015915265,0.8917974073341628,0.9036567898449439
b216243d-55963da2.mov,BDD100K,400,401,750,32,40,1,0.8202386733628216,0.867135563898774,0.8893734586746497
b216243d-55963da2.mov,BDD100K,400,401,750,32,40,10,0.8238557619214594,0.8642344576147644,0.8929650658377923
b216243d-55963da2.mov,BDD100K,400,401,750,32,40,13,0.8228951738052528,0.867491908635252,0.8919393476686007
b216243d-55963da2.mov,BDD100K,400,401,750,32,40,4,0.8202956834881797,0.8672455967296918,0.889717825890093
b216243d-55963da2.mov,BDD100K,400,401,750,32,40,2,0.8253692274738637,0.8664336799090379,0.8948781612080366
b216243d-55963da2.mov,BDD100K,500,501,750,32,40,1,0.7540115064780603,0.8287208807157841,0.874199309844153
b216243d-55963da2.mov,BDD100K,500,501,750,32,40,10,0.7589824633491054,0.8279529813062338,0.8798481862552214
b216243d-55963da2.mov,BDD100K,500,501,750,32,40,13,0.7589170974935321,0.8308868453002205,0.8785196857465896
b216243d-55963da2.mov,BDD100K,500,501,750,32,40,4,0.7537296473863185,0.8287108141529359,0.8744529672293861
b216243d-55963da2.mov,BDD100K,500,501,750,32,40,2,0.760095098844053,0.8303400603660624,0.881221006862715
b216243d-55963da2.mov,BDD100K,600,601,750,32,40,1,0.7131568172830599,0.8092762587275206,0.8444785534076581
b216243d-55963da2.mov,BDD100K,600,601,750,32,40,10,0.7181652990833377,0.8079310154630822,0.848494297675205
b216243d-55963da2.mov,BDD100K,600,601,750,32,40,13,0.7158269728417365,0.8062633714985018,0.8467263184581709
b216243d-55963da2.mov,BDD100K,600,601,750,32,40,4,0.7127598452528067,0.8092804290972692,0.844540582311204
b216243d-55963da2.mov,BDD100K,600,601,750,32,40,2,0.718109450503628,0.8071577673679814,0.849520574473857
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,0,1,750,32,40,1,0.9163562120489096,0.9259685164899116,0.9462094522231638
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,0,1,750,32,40,10,0.9189264966772434,0.925781883667747,0.9479709217866591
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,0,1,750,32,40,13,0.9177732828427567,0.9270409915506366,0.946872787288597
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,0,1,750,32,40,4,0.9163681790522639,0.9264016040301856,0.9463720318547347
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,0,1,750,32,40,2,0.9195914091055242,0.9269964531489557,0.9485534599797184
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,100,101,750,32,40,1,0.9216556105419272,0.9286517920049203,0.9459759952745257
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,100,101,750,32,40,10,0.924572255612461,0.9288133809974377,0.9478266578129344
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,100,101,750,32,40,13,0.9232580207670686,0.9300278157795823,0.9466965542214538
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,100,101,750,32,40,4,0.9216938836816254,0.9290988450199258,0.9461464163820953
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,100,101,750,32,40,2,0.92518014920089,0.9300146725996711,0.948399342371701
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,200,201,750,32,40,1,0.9202246879091662,0.9278437701318386,0.9459468133216561
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,200,201,750,32,40,10,0.9230279214371535,0.9280861884134339,0.947711179981756
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,200,201,750,32,40,13,0.9218104957080451,0.92925832072734,0.9466283255496702
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,200,201,750,32,40,4,0.9202607275672227,0.9282788540085263,0.946119111121258
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,200,201,750,32,40,2,0.9236882413785504,0.9292842339929493,0.9483006702895058
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,300,301,750,32,40,1,0.9081768579721445,0.9259158994946722,0.9457220524766862
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,300,301,750,32,40,10,0.910873512738906,0.9258403766514718,0.9474640732627192
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,300,301,750,32,40,13,0.9096083860653114,0.9271540679858784,0.9463449828173863
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,300,301,750,32,40,4,0.9081733251919005,0.9263515971345831,0.9458865941093216
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,300,301,750,32,40,2,0.9115543931852518,0.9270847481845476,0.9480478462681053
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,400,401,750,32,40,1,0.9201033123197874,0.9280451806533795,0.9458095336652304
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,400,401,750,32,40,10,0.922980945120892,0.928320349283334,0.9476545395374125
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,400,401,750,32,40,13,0.9218098637729394,0.929533844286268,0.9465278128490374
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,400,401,750,32,40,4,0.9201429510341415,0.9285109777360759,0.9459815801583246
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,400,401,750,32,40,2,0.9237129772332953,0.9295835199424753,0.9482294231776512
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,500,501,750,32,40,1,0.9196330954840244,0.9266004408995628,0.9462869126583157
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,500,501,750,32,40,10,0.9223793277288811,0.9264962365920634,0.9481113011435115
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,500,501,750,32,40,13,0.9211386493504307,0.9277303045125644,0.9470048793555507
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,500,501,750,32,40,4,0.9196868895722013,0.9270685247464194,0.9464571230245641
VIRAT_S_010004_01_000163_000188.mp4,VIRAT,500,501,750,32,40,2,0.9230234960333421,0.9276204460356521,0.9486713841300948
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,0,1,750,32,40,1,0.8973594206664554,0.8928932377911183,0.9481012384971947
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,0,1,750,32,40,10,0.9004415005569557,0.8964538613266139,0.9505258239712407
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,0,1,750,32,40,13,0.8996144317856425,0.8959563904054383,0.9495722550427503
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,0,1,750,32,40,4,0.8971749019327739,0.8930324547976247,0.9482218478930812
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,0,1,750,32,40,2,0.9013290131526362,0.8976872695307129,0.9511288797578118
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,100,101,750,32,40,1,0.9001429054139195,0.8897452321230379,0.9462272087371328
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,100,101,750,32,40,10,0.9033137297627185,0.8931856415188222,0.9487021317652174
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,100,101,750,32,40,13,0.9026505934507189,0.8930799548159918,0.947769410738892
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,100,101,750,32,40,4,0.9000170904604957,0.8898553392990879,0.9463471506041633
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,100,101,750,32,40,2,0.904295344043882,0.8943865668680225,0.9493652516275559
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,200,201,750,32,40,1,0.9162008617320089,0.8975502114069402,0.949809551637443
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,200,201,750,32,40,10,0.9193596458602459,0.9008143701582925,0.9522712721456438
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,200,201,750,32,40,13,0.9185341193004039,0.9007159790860045,0.9513100910888559
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,200,201,750,32,40,4,0.9160947411924804,0.8977092311361187,0.9499351537143116
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,200,201,750,32,40,2,0.9201714021653323,0.9020039595471124,0.9528784565177105
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,300,301,750,32,40,1,0.9125092933458913,0.8964930658971815,0.9491893587319806
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,300,301,750,32,40,10,0.9155678133927193,0.8998756723416409,0.9516502342425674
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,300,301,750,32,40,13,0.9148022813757392,0.8997054087581099,0.9506930522307914
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,300,301,750,32,40,4,0.9124045952391856,0.8966542286210988,0.9493130300032059
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,300,301,750,32,40,2,0.916395061123445,0.901062554893992,0.9522666601026888
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,400,401,750,32,40,1,0.9118922650704571,0.8963258931017594,0.948963305557836
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,400,401,750,32,40,10,0.9149918239762913,0.899637937017426,0.9514361588434671
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,400,401,750,32,40,13,0.9141554290633248,0.8994832079840951,0.9504763488634719
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,400,401,750,32,40,4,0.9117891636158563,0.89648579285582,0.9490820956832241
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,400,401,750,32,40,2,0.9157605455522257,0.9008024788549677,0.9520467008764767
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,500,501,750,32,40,1,0.9007716733714594,0.8915962812556368,0.9470164839783762
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,500,501,750,32,40,10,0.9038813964062249,0.8951896719030153,0.9495456356284698
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,500,501,750,32,40,13,0.9030442567228368,0.8948874864137766,0.9485712090126107
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,500,501,750,32,40,4,0.9006584620432944,0.8917882900018422,0.9471432186870944
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,500,501,750,32,40,2,0.9046770684621932,0.8964081027704045,0.9501639055990939
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,600,601,750,32,40,1,0.9061656904048935,0.8923005655623262,0.947287513053446
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,600,601,750,32,40,10,0.9092317201784091,0.8957393664313187,0.9497955918025655
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,600,601,750,32,40,13,0.9085134835836882,0.8955451359920414,0.9488241603637154
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,600,601,750,32,40,4,0.9060456418390337,0.8924689643463105,0.9474079980289788
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,600,601,750,32,40,2,0.9100959581487963,0.8968887018106708,0.9504143331092728
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,700,701,750,32,40,1,0.9155865553872214,0.8975535492282329,0.9492405231884654
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,700,701,750,32,40,10,0.9187732524415759,0.9008941993226788,0.9517564792428241
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,700,701,750,32,40,13,0.9179733125802066,0.900697577004944,0.9507849966396039
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,700,701,750,32,40,4,0.9154789390194319,0.8977115921873341,0.9493605497864843
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,700,701,750,32,40,2,0.9195796013302666,0.9020446020153124,0.9523711216214966
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,800,801,750,32,40,1,0.9114023379077025,0.896376163328832,0.9488401779611891
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,800,801,750,32,40,10,0.9144140247556659,0.899683106770341,0.9513615799821934
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,800,801,750,32,40,13,0.9136260626368342,0.8995005580282254,0.950392699255961
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,800,801,750,32,40,4,0.9112902907003143,0.8965354418537387,0.948961331767527
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,800,801,750,32,40,2,0.9152384592809485,0.90088151869942,0.9519762676707989
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,900,901,750,32,40,1,0.9134507300720011,0.8972277685365652,0.9490638299835812
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,900,901,750,32,40,10,0.9165493719010126,0.9006302676067304,0.951569337954183
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,900,901,750,32,40,13,0.9157052165513696,0.9004355910073621,0.950596103020643
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,900,901,750,32,40,4,0.9133072951935688,0.8973748776523104,0.9491855953362571
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,900,901,750,32,40,2,0.9172946987763012,0.9018131229486389,0.9521780783704398
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1000,1001,750,32,40,1,0.9059754597452692,0.8952073828973276,0.948460843133041
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1000,1001,750,32,40,10,0.9091181021011264,0.8985719461196949,0.950960626722407
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1000,1001,750,32,40,13,0.9083072781830376,0.8984661736129295,0.9499982582017462
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1000,1001,750,32,40,4,0.9058846673429567,0.8953948976463981,0.9485824726073661
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1000,1001,750,32,40,2,0.9100087561513336,0.8998355558468591,0.9515893844329096
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1100,1101,750,32,40,1,0.9111771122256339,0.8965938237477017,0.9492018888607957
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1100,1101,750,32,40,10,0.9143279647590309,0.8999758481081235,0.9517063038101264
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1100,1101,750,32,40,13,0.913557352838788,0.8998697981375814,0.9507410374702715
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1100,1101,750,32,40,4,0.9110326834734059,0.8967519665481415,0.9493249133819578
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1100,1101,750,32,40,2,0.9151350935207413,0.9011653846728553,0.9523106681174642
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1200,1201,750,32,40,1,0.9155402722821263,0.8975543257812685,0.9495789981827213
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1200,1201,750,32,40,10,0.9187089447033102,0.9010296019023943,0.952088500685338
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1200,1201,750,32,40,13,0.9179712087029707,0.9008351336436398,0.9511257275502446
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1200,1201,750,32,40,4,0.91538681515024,0.8976815830664119,0.9496997064899412
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1200,1201,750,32,40,2,0.9195297700006716,0.9021728545144865,0.9526946551481759
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1300,1301,750,32,40,1,0.9143453939622531,0.8968455343271607,0.9496268264354417
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1300,1301,750,32,40,10,0.9173922918171149,0.9001831926885414,0.9521028755730647
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1300,1301,750,32,40,13,0.9166252420259601,0.9000095036248706,0.9511467813311217
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1300,1301,750,32,40,4,0.9142120369174781,0.8970001923490905,0.9497490671999845
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1300,1301,750,32,40,2,0.9181934782527259,0.9013096488388718,0.9527064547575436
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1400,1401,750,32,40,1,0.9104680120292059,0.8961994919003697,0.9493709037758875
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1400,1401,750,32,40,10,0.9135123905955318,0.8994686598600734,0.9518434321214827
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1400,1401,750,32,40,13,0.9127741159228892,0.8993238583570827,0.9508792267283162
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1400,1401,750,32,40,4,0.910329371572312,0.8963440628748542,0.949492446700681
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1400,1401,750,32,40,2,0.9143140116295271,0.9006245027745521,0.9524507949733367
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1500,1501,750,32,40,1,0.8987230808230916,0.8920170532155062,0.9482054019905974
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1500,1501,750,32,40,10,0.90195427970983,0.8956734622991092,0.9507262961803197
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1500,1501,750,32,40,13,0.9011774479964939,0.8951843526362737,0.9497619560234289
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1500,1501,750,32,40,4,0.898747150623461,0.8922329904603195,0.9483443819293093
VIRAT_S_010204_11_001524_001607.mp4,VIRAT,1500,1501,750,32,40,2,0.9026295267820473,0.8966096033410577,0.9513339037271225
VIRAT_S_010205_04_000545_000576.mp4,VIRAT,0,1,750,32,40,1,0.9170141985701276,0.8972136642248603,0.9499955007816693
