frequency,exposure,duty_cycle,video_name,pattern_id,model,unaltered,hidden,misplaced,appeared
259,200,1.0,VIRAT_S_000205_02_000409_000566,1,faster_rcnn_inception_v2_coco_2018_01_28,8600,1877,610,82
750,32,1.0,VIRAT_S_010204_03_000606_000632,8,ssd_inception_v2_coco_2018_01_28,14,2,0,2
259,75,1.0,VIRAT_S_010208_07_000768_000791,9,ssd_inception_v2_coco_2018_01_28,48,3,0,4
750,75,5.0,VIRAT_S_010208_02_000150_000180,0,ssd_inception_v2_coco_2018_01_28,76,31,0,2
511,200,10.0,VIRAT_S_000205_02_000409_000566,7,faster_rcnn_inception_v2_coco_2018_01_28,5826,3913,1348,118
511,32,40.0,VIRAT_S_010001_03_000537_000563,3,faster_rcnn_inception_v2_coco_2018_01_28,503,48,70,8
750,200,0.1,VIRAT_S_050000_02_000404_000486,8,faster_rcnn_inception_v2_coco_2018_01_28,2455,517,645,92
259,32,20.0,VIRAT_S_050000_02_000404_000486,4,faster_rcnn_inception_v2_coco_2018_01_28,2955,390,272,61
511,32,0.1,VIRAT_S_010208_08_000807_000831,4,ssd_inception_v2_coco_2018_01_28,15,0,0,0
259,75,10.0,VIRAT_S_000201_02_000590_000623,0,ssd_inception_v2_coco_2018_01_28,290,728,12,1
511,200,0.1,VIRAT_S_010001_03_000537_000563,2,ssd_inception_v2_coco_2018_01_28,46,1,4,34
750,75,10.0,VIRAT_S_010208_02_000150_000180,8,faster_rcnn_inception_v2_coco_2018_01_28,282,87,0,28
259,200,20.0,VIRAT_S_010004_01_000163_000188,1,ssd_inception_v2_coco_2018_01_28,1,130,50,0
25,75,10.0,VIRAT_S_010203_00_000047_000139,6,ssd_inception_v2_coco_2018_01_28,276,16,2,14
750,32,0.1,VIRAT_S_010201_08_000705_000739,1,faster_rcnn_inception_v2_coco_2018_01_28,279,1,0,0
511,32,1.0,VIRAT_S_040103_08_001475_001512,6,ssd_inception_v2_coco_2018_01_28,358,118,20,5
25,200,5.0,VIRAT_S_010110_06_000953_001011,7,ssd_inception_v2_coco_2018_01_28,909,378,128,25
511,32,0.1,VIRAT_S_040104_04_000854_000934,1,ssd_inception_v2_coco_2018_01_28,670,40,21,28
511,32,40.0,VIRAT_S_010001_03_000537_000563,1,faster_rcnn_inception_v2_coco_2018_01_28,521,53,47,7
750,75,0.1,VIRAT_S_040103_03_000284_000425,2,ssd_inception_v2_coco_2018_01_28,1614,800,589,7
750,75,1.0,VIRAT_S_040103_03_000284_000425,9,faster_rcnn_inception_v2_coco_2018_01_28,3940,96,221,32
511,200,1.0,VIRAT_S_010204_07_000942_000989,8,ssd_inception_v2_coco_2018_01_28,84,89,2,9
511,200,1.0,VIRAT_S_010001_03_000537_000563,2,ssd_inception_v2_coco_2018_01_28,46,5,0,2
25,200,5.0,VIRAT_S_010001_03_000537_000563,4,ssd_inception_v2_coco_2018_01_28,50,1,0,31
750,32,40.0,VIRAT_S_050000_10_001462_001491,2,ssd_inception_v2_coco_2018_01_28,149,193,26,9
511,200,40.0,VIRAT_S_010204_07_000942_000989,6,faster_rcnn_inception_v2_coco_2018_01_28,229,317,11,136
25,75,5.0,VIRAT_S_050201_10_001992_002056,5,ssd_inception_v2_coco_2018_01_28,798,432,3,3
25,75,40.0,VIRAT_S_010005_06_000475_000499,2,ssd_inception_v2_coco_2018_01_28,183,11,0,28
259,200,10.0,VIRAT_S_010205_04_000545_000576,1,faster_rcnn_inception_v2_coco_2018_01_28,23,101,0,5
511,200,5.0,VIRAT_S_040103_08_001475_001512,8,ssd_inception_v2_coco_2018_01_28,215,186,95,16
25,200,40.0,VIRAT_S_040103_03_000284_000425,7,faster_rcnn_inception_v2_coco_2018_01_28,3983,84,184,3
259,200,0.1,VIRAT_S_000205_02_000409_000566,9,faster_rcnn_inception_v2_coco_2018_01_28,8205,1596,1286,98
511,32,5.0,VIRAT_S_010004_01_000163_000188,5,ssd_inception_v2_coco_2018_01_28,110,38,33,12
259,32,5.0,VIRAT_S_010205_04_000545_000576,2,faster_rcnn_inception_v2_coco_2018_01_28,77,47,0,2
259,200,40.0,VIRAT_S_050000_10_001462_001491,9,ssd_inception_v2_coco_2018_01_28,1,365,2,0
750,200,0.1,VIRAT_S_010204_11_001524_001607,6,ssd_inception_v2_coco_2018_01_28,25,14,0,3
511,200,1.0,VIRAT_S_010208_07_000768_000791,9,ssd_inception_v2_coco_2018_01_28,40,16,1,8
750,75,5.0,VIRAT_S_040104_04_000854_000934,9,faster_rcnn_inception_v2_coco_2018_01_28,1393,235,162,210
750,200,40.0,VIRAT_S_000201_02_000590_000623,5,faster_rcnn_inception_v2_coco_2018_01_28,449,1130,436,194
511,32,0.1,VIRAT_S_010204_07_000942_000989,4,faster_rcnn_inception_v2_coco_2018_01_28,530,27,0,0
25,32,0.1,VIRAT_S_000201_02_000590_000623,8,ssd_inception_v2_coco_2018_01_28,1016,14,0,6
511,32,5.0,VIRAT_S_050000_11_001530_001576,7,ssd_inception_v2_coco_2018_01_28,502,214,70,24
259,200,10.0,VIRAT_S_010205_04_000545_000576,3,ssd_inception_v2_coco_2018_01_28,2,12,0,1
511,75,1.0,VIRAT_S_010004_01_000163_000188,0,faster_rcnn_inception_v2_coco_2018_01_28,647,18,61,15
750,75,20.0,VIRAT_S_050000_11_001530_001576,1,ssd_inception_v2_coco_2018_01_28,139,555,92,26
259,200,40.0,VIRAT_S_010208_10_000904_000991,2,faster_rcnn_inception_v2_coco_2018_01_28,451,556,13,53
25,200,40.0,VIRAT_S_010208_07_000768_000791,1,faster_rcnn_inception_v2_coco_2018_01_28,126,64,0,3
511,75,0.1,VIRAT_S_010201_08_000705_000739,8,ssd_inception_v2_coco_2018_01_28,44,12,0,3
511,75,10.0,VIRAT_S_050201_10_001992_002056,1,ssd_inception_v2_coco_2018_01_28,4,1227,2,1
511,75,40.0,VIRAT_S_010204_11_001524_001607,7,faster_rcnn_inception_v2_coco_2018_01_28,125,139,3,196
750,75,10.0,VIRAT_S_010005_06_000475_000499,2,ssd_inception_v2_coco_2018_01_28,90,102,2,2
259,32,0.1,VIRAT_S_010207_10_001549_001596,2,ssd_inception_v2_coco_2018_01_28,189,0,0,0
750,32,1.0,VIRAT_S_000201_02_000590_000623,9,faster_rcnn_inception_v2_coco_2018_01_28,1890,121,4,50
25,32,10.0,VIRAT_S_010208_02_000150_000180,0,faster_rcnn_inception_v2_coco_2018_01_28,369,0,0,4
259,75,0.1,VIRAT_S_050201_10_001992_002056,0,faster_rcnn_inception_v2_coco_2018_01_28,2152,365,91,54
750,75,20.0,VIRAT_S_040103_03_000284_000425,4,faster_rcnn_inception_v2_coco_2018_01_28,3443,207,607,196
750,32,5.0,VIRAT_S_010208_10_000904_000991,1,ssd_inception_v2_coco_2018_01_28,226,10,1,26
259,200,5.0,VIRAT_S_010204_07_000942_000989,6,ssd_inception_v2_coco_2018_01_28,127,41,2,14
259,200,20.0,VIRAT_S_040103_03_000284_000425,1,ssd_inception_v2_coco_2018_01_28,72,2906,24,14
750,75,20.0,VIRAT_S_010204_11_001524_001607,8,faster_rcnn_inception_v2_coco_2018_01_28,134,131,2,308
25,200,5.0,VIRAT_S_010200_01_000254_000322,0,faster_rcnn_inception_v2_coco_2018_01_28,197,356,8,5
25,32,40.0,VIRAT_S_010001_03_000537_000563,7,ssd_inception_v2_coco_2018_01_28,50,1,0,3
750,200,5.0,VIRAT_S_010004_01_000163_000188,3,faster_rcnn_inception_v2_coco_2018_01_28,484,95,147,15
750,75,0.1,VIRAT_S_010201_08_000705_000739,3,ssd_inception_v2_coco_2018_01_28,53,4,0,2
25,75,10.0,VIRAT_S_010001_03_000537_000563,8,ssd_inception_v2_coco_2018_01_28,51,0,0,3
750,32,5.0,VIRAT_S_040103_03_000284_000425,9,ssd_inception_v2_coco_2018_01_28,2357,436,210,27
511,75,10.0,VIRAT_S_010208_02_000150_000180,4,ssd_inception_v2_coco_2018_01_28,50,57,0,1
750,32,40.0,VIRAT_S_050000_11_001530_001576,5,faster_rcnn_inception_v2_coco_2018_01_28,1455,89,230,102
750,75,5.0,VIRAT_S_000205_02_000409_000566,9,faster_rcnn_inception_v2_coco_2018_01_28,6669,3271,1147,237
25,200,0.1,VIRAT_S_010005_06_000475_000499,3,faster_rcnn_inception_v2_coco_2018_01_28,653,40,0,2
25,75,5.0,VIRAT_S_050000_02_000404_000486,5,faster_rcnn_inception_v2_coco_2018_01_28,3144,359,114,81
511,75,1.0,VIRAT_S_010203_00_000047_000139,0,ssd_inception_v2_coco_2018_01_28,225,66,3,21
511,200,5.0,VIRAT_S_010204_07_000942_000989,3,faster_rcnn_inception_v2_coco_2018_01_28,362,185,10,12
750,75,10.0,VIRAT_S_010204_03_000606_000632,9,faster_rcnn_inception_v2_coco_2018_01_28,125,78,0,25
511,75,10.0,VIRAT_S_010203_00_000047_000139,1,ssd_inception_v2_coco_2018_01_28,183,105,6,21
25,75,20.0,VIRAT_S_010208_07_000768_000791,6,faster_rcnn_inception_v2_coco_2018_01_28,138,50,2,3
750,200,20.0,VIRAT_S_010110_06_000953_001011,8,faster_rcnn_inception_v2_coco_2018_01_28,1350,1258,642,50
25,75,40.0,VIRAT_S_010203_00_000047_000139,0,faster_rcnn_inception_v2_coco_2018_01_28,1004,185,5,11
25,200,1.0,VIRAT_S_010208_10_000904_000991,5,faster_rcnn_inception_v2_coco_2018_01_28,1001,13,6,6
750,200,5.0,VIRAT_S_010208_07_000768_000791,1,ssd_inception_v2_coco_2018_01_28,25,32,0,3
25,200,0.1,VIRAT_S_010203_00_000047_000139,6,faster_rcnn_inception_v2_coco_2018_01_28,1188,6,0,3
750,32,40.0,VIRAT_S_000205_02_000409_000566,1,faster_rcnn_inception_v2_coco_2018_01_28,7785,2730,572,91
511,200,0.1,VIRAT_S_050000_11_001530_001576,9,ssd_inception_v2_coco_2018_01_28,196,530,60,3
25,200,20.0,VIRAT_S_040103_08_001475_001512,3,ssd_inception_v2_coco_2018_01_28,336,136,24,1
259,200,1.0,VIRAT_S_010201_08_000705_000739,7,faster_rcnn_inception_v2_coco_2018_01_28,190,88,0,3
750,32,0.1,VIRAT_S_050000_11_001530_001576,2,faster_rcnn_inception_v2_coco_2018_01_28,1724,6,44,3
511,75,1.0,VIRAT_S_050000_10_001462_001491,5,faster_rcnn_inception_v2_coco_2018_01_28,835,82,160,28
259,200,40.0,VIRAT_S_050000_02_000404_000486,7,ssd_inception_v2_coco_2018_01_28,5,1530,4,0
259,32,1.0,VIRAT_S_010001_03_000537_000563,7,faster_rcnn_inception_v2_coco_2018_01_28,553,25,43,1
25,75,5.0,VIRAT_S_040104_04_000854_000934,8,faster_rcnn_inception_v2_coco_2018_01_28,1776,2,12,5
750,75,1.0,VIRAT_S_010204_07_000942_000989,3,faster_rcnn_inception_v2_coco_2018_01_28,411,142,4,9
259,32,1.0,VIRAT_S_040104_04_000854_000934,4,faster_rcnn_inception_v2_coco_2018_01_28,1743,32,15,5
25,32,5.0,VIRAT_S_050000_11_001530_001576,5,faster_rcnn_inception_v2_coco_2018_01_28,1588,116,70,30
750,200,1.0,VIRAT_S_010110_06_000953_001011,7,faster_rcnn_inception_v2_coco_2018_01_28,2124,558,568,34
750,75,0.1,VIRAT_S_010204_07_000942_000989,1,faster_rcnn_inception_v2_coco_2018_01_28,485,69,3,15
511,75,10.0,VIRAT_S_040103_08_001475_001512,8,ssd_inception_v2_coco_2018_01_28,289,164,43,112
511,200,10.0,VIRAT_S_010110_06_000953_001011,3,ssd_inception_v2_coco_2018_01_28,130,1152,133,0
750,200,1.0,VIRAT_S_010204_11_001524_001607,1,faster_rcnn_inception_v2_coco_2018_01_28,109,157,1,23
511,75,20.0,VIRAT_S_010001_03_000537_000563,6,ssd_inception_v2_coco_2018_01_28,17,1,33,0
750,32,0.1,VIRAT_S_010208_07_000768_000791,7,ssd_inception_v2_coco_2018_01_28,57,0,0,0
750,200,5.0,VIRAT_S_040103_03_000284_000425,4,ssd_inception_v2_coco_2018_01_28,320,2419,264,39
750,32,40.0,VIRAT_S_040103_03_000284_000425,0,ssd_inception_v2_coco_2018_01_28,1985,550,468,19
511,200,40.0,VIRAT_S_010005_06_000475_000499,6,faster_rcnn_inception_v2_coco_2018_01_28,225,252,216,3
25,200,5.0,VIRAT_S_010208_02_000150_000180,0,faster_rcnn_inception_v2_coco_2018_01_28,161,208,0,0
750,75,40.0,VIRAT_S_000205_02_000409_000566,8,faster_rcnn_inception_v2_coco_2018_01_28,4788,3972,2327,226
750,200,20.0,VIRAT_S_010208_10_000904_000991,8,faster_rcnn_inception_v2_coco_2018_01_28,485,526,9,408
750,32,20.0,VIRAT_S_010207_10_001549_001596,0,faster_rcnn_inception_v2_coco_2018_01_28,424,14,3,113
259,200,20.0,VIRAT_S_000205_02_000409_000566,5,ssd_inception_v2_coco_2018_01_28,2245,2373,714,62
750,32,20.0,VIRAT_S_040104_04_000854_000934,9,ssd_inception_v2_coco_2018_01_28,457,159,115,124
25,75,10.0,VIRAT_S_040103_08_001475_001512,9,ssd_inception_v2_coco_2018_01_28,124,351,21,3
750,75,1.0,VIRAT_S_010208_08_000807_000831,0,faster_rcnn_inception_v2_coco_2018_01_28,114,18,2,3
25,200,10.0,VIRAT_S_000201_02_000590_000623,9,faster_rcnn_inception_v2_coco_2018_01_28,1511,379,125,67
25,75,40.0,VIRAT_S_010208_10_000904_000991,6,faster_rcnn_inception_v2_coco_2018_01_28,1020,0,0,1
511,200,0.1,VIRAT_S_010208_07_000768_000791,5,ssd_inception_v2_coco_2018_01_28,47,10,0,8
259,75,10.0,VIRAT_S_000201_02_000590_000623,7,ssd_inception_v2_coco_2018_01_28,449,573,8,2
25,200,0.1,VIRAT_S_040103_03_000284_000425,1,ssd_inception_v2_coco_2018_01_28,2989,11,2,1
259,32,40.0,VIRAT_S_010110_06_000953_001011,7,ssd_inception_v2_coco_2018_01_28,814,531,70,0
25,75,1.0,VIRAT_S_010208_08_000807_000831,7,faster_rcnn_inception_v2_coco_2018_01_28,129,2,0,0
511,200,20.0,VIRAT_S_010004_01_000163_000188,5,faster_rcnn_inception_v2_coco_2018_01_28,318,209,199,2
25,32,0.1,VIRAT_S_040104_04_000854_000934,5,faster_rcnn_inception_v2_coco_2018_01_28,1769,7,13,5
25,32,0.1,VIRAT_S_010204_07_000942_000989,6,ssd_inception_v2_coco_2018_01_28,170,0,0,0
25,200,0.1,VIRAT_S_040103_08_001475_001512,9,faster_rcnn_inception_v2_coco_2018_01_28,907,2,0,8
25,200,20.0,VIRAT_S_010204_11_001524_001607,5,ssd_inception_v2_coco_2018_01_28,31,14,0,2
750,75,0.1,VIRAT_S_010001_03_000537_000563,0,ssd_inception_v2_coco_2018_01_28,49,2,0,0
25,32,1.0,VIRAT_S_010205_04_000545_000576,6,faster_rcnn_inception_v2_coco_2018_01_28,123,1,0,0
25,200,5.0,VIRAT_S_050000_02_000404_000486,1,ssd_inception_v2_coco_2018_01_28,577,958,4,32
259,32,40.0,VIRAT_S_010200_01_000254_000322,0,faster_rcnn_inception_v2_coco_2018_01_28,548,10,3,5
25,200,40.0,VIRAT_S_010204_11_001524_001607,3,ssd_inception_v2_coco_2018_01_28,13,31,1,1
750,75,1.0,VIRAT_S_010004_01_000163_000188,8,faster_rcnn_inception_v2_coco_2018_01_28,561,76,89,1
750,200,40.0,VIRAT_S_050000_11_001530_001576,0,ssd_inception_v2_coco_2018_01_28,0,786,0,0
259,75,5.0,VIRAT_S_010110_06_000953_001011,0,faster_rcnn_inception_v2_coco_2018_01_28,2756,56,438,155
750,32,0.1,VIRAT_S_010204_03_000606_000632,8,faster_rcnn_inception_v2_coco_2018_01_28,201,2,0,0
25,200,10.0,VIRAT_S_010203_00_000047_000139,5,ssd_inception_v2_coco_2018_01_28,110,184,0,3
259,75,1.0,VIRAT_S_010208_08_000807_000831,1,ssd_inception_v2_coco_2018_01_28,15,0,0,1
25,200,5.0,VIRAT_S_010205_04_000545_000576,0,faster_rcnn_inception_v2_coco_2018_01_28,24,100,0,1
511,75,20.0,VIRAT_S_010204_07_000942_000989,5,faster_rcnn_inception_v2_coco_2018_01_28,396,154,7,126
259,32,20.0,VIRAT_S_000205_02_000409_000566,4,faster_rcnn_inception_v2_coco_2018_01_28,8976,1342,769,73
511,75,0.1,VIRAT_S_040104_04_000854_000934,4,ssd_inception_v2_coco_2018_01_28,421,214,96,12
750,75,20.0,VIRAT_S_040104_04_000854_000934,8,faster_rcnn_inception_v2_coco_2018_01_28,1285,240,264,285
511,200,1.0,VIRAT_S_000205_02_000409_000566,2,faster_rcnn_inception_v2_coco_2018_01_28,7269,2498,1320,337
511,32,20.0,VIRAT_S_010204_11_001524_001607,5,ssd_inception_v2_coco_2018_01_28,36,2,1,19
511,32,0.1,VIRAT_S_010208_10_000904_000991,8,faster_rcnn_inception_v2_coco_2018_01_28,1015,5,0,3
25,75,5.0,VIRAT_S_010208_07_000768_000791,9,faster_rcnn_inception_v2_coco_2018_01_28,190,0,0,1
750,200,10.0,VIRAT_S_010208_08_000807_000831,3,faster_rcnn_inception_v2_coco_2018_01_28,38,96,0,21
750,200,40.0,VIRAT_S_010004_01_000163_000188,3,ssd_inception_v2_coco_2018_01_28,48,91,42,0
750,32,1.0,VIRAT_S_050000_10_001462_001491,1,faster_rcnn_inception_v2_coco_2018_01_28,1027,16,34,8
750,75,40.0,VIRAT_S_010205_04_000545_000576,2,ssd_inception_v2_coco_2018_01_28,2,12,0,2
750,200,1.0,VIRAT_S_010201_08_000705_000739,1,ssd_inception_v2_coco_2018_01_28,27,30,0,2
259,75,5.0,VIRAT_S_010005_06_000475_000499,6,ssd_inception_v2_coco_2018_01_28,159,34,1,2
25,200,5.0,VIRAT_S_010207_10_001549_001596,5,ssd_inception_v2_coco_2018_01_28,189,0,0,0
259,75,10.0,VIRAT_S_010201_08_000705_000739,5,faster_rcnn_inception_v2_coco_2018_01_28,234,42,2,21
259,200,20.0,VIRAT_S_040103_03_000284_000425,1,faster_rcnn_inception_v2_coco_2018_01_28,1970,1058,1223,545
511,32,20.0,VIRAT_S_050000_02_000404_000486,6,faster_rcnn_inception_v2_coco_2018_01_28,2944,400,273,136
259,32,20.0,VIRAT_S_010203_00_000047_000139,9,ssd_inception_v2_coco_2018_01_28,273,21,0,16
511,200,1.0,VIRAT_S_000205_02_000409_000566,5,ssd_inception_v2_coco_2018_01_28,1427,3402,503,148
259,32,40.0,VIRAT_S_010205_04_000545_000576,0,faster_rcnn_inception_v2_coco_2018_01_28,120,4,0,2
750,32,10.0,VIRAT_S_010004_01_000163_000188,9,faster_rcnn_inception_v2_coco_2018_01_28,657,20,49,7
25,200,1.0,VIRAT_S_010204_03_000606_000632,9,faster_rcnn_inception_v2_coco_2018_01_28,203,0,0,0
750,75,40.0,VIRAT_S_010208_10_000904_000991,8,faster_rcnn_inception_v2_coco_2018_01_28,705,304,11,312
511,75,5.0,VIRAT_S_010001_03_000537_000563,5,ssd_inception_v2_coco_2018_01_28,50,1,0,0
259,75,40.0,VIRAT_S_010004_01_000163_000188,0,ssd_inception_v2_coco_2018_01_28,78,64,39,2
259,75,0.1,VIRAT_S_050201_10_001992_002056,5,faster_rcnn_inception_v2_coco_2018_01_28,2244,215,149,98
25,75,40.0,VIRAT_S_010203_00_000047_000139,9,faster_rcnn_inception_v2_coco_2018_01_28,1007,181,6,4
259,75,10.0,VIRAT_S_050000_10_001462_001491,9,faster_rcnn_inception_v2_coco_2018_01_28,759,187,131,17
259,32,0.1,VIRAT_S_010208_07_000768_000791,4,ssd_inception_v2_coco_2018_01_28,57,0,0,0
750,200,5.0,VIRAT_S_040103_03_000284_000425,7,ssd_inception_v2_coco_2018_01_28,337,2391,275,76
25,75,1.0,VIRAT_S_010207_10_001549_001596,8,faster_rcnn_inception_v2_coco_2018_01_28,469,1,0,1
25,200,0.1,VIRAT_S_010208_08_000807_000831,1,faster_rcnn_inception_v2_coco_2018_01_28,131,0,0,0
25,200,20.0,VIRAT_S_010203_00_000047_000139,6,ssd_inception_v2_coco_2018_01_28,262,29,3,8
259,75,10.0,VIRAT_S_010208_10_000904_000991,1,faster_rcnn_inception_v2_coco_2018_01_28,765,242,13,13
750,32,20.0,VIRAT_S_010208_07_000768_000791,4,ssd_inception_v2_coco_2018_01_28,54,3,0,10
750,75,0.1,VIRAT_S_050000_11_001530_001576,6,ssd_inception_v2_coco_2018_01_28,454,237,95,10
511,75,1.0,VIRAT_S_010208_07_000768_000791,8,ssd_inception_v2_coco_2018_01_28,46,11,0,6
25,32,5.0,VIRAT_S_010208_08_000807_000831,5,faster_rcnn_inception_v2_coco_2018_01_28,130,0,1,0
259,32,20.0,VIRAT_S_010110_06_000953_001011,7,faster_rcnn_inception_v2_coco_2018_01_28,2707,208,335,31
511,75,1.0,VIRAT_S_000205_02_000409_000566,9,faster_rcnn_inception_v2_coco_2018_01_28,8141,1906,1040,93
511,32,0.1,VIRAT_S_010208_07_000768_000791,0,faster_rcnn_inception_v2_coco_2018_01_28,196,0,0,0
25,75,5.0,VIRAT_S_010208_02_000150_000180,6,ssd_inception_v2_coco_2018_01_28,104,3,0,0
511,32,0.1,VIRAT_S_010204_03_000606_000632,3,ssd_inception_v2_coco_2018_01_28,15,1,0,1
750,200,40.0,VIRAT_S_010208_10_000904_000991,0,faster_rcnn_inception_v2_coco_2018_01_28,232,782,6,426
750,32,0.1,VIRAT_S_040104_04_000854_000934,5,faster_rcnn_inception_v2_coco_2018_01_28,1730,46,14,3
25,200,10.0,VIRAT_S_010001_03_000537_000563,8,ssd_inception_v2_coco_2018_01_28,50,1,0,0
25,32,0.1,VIRAT_S_040103_03_000284_000425,3,ssd_inception_v2_coco_2018_01_28,2718,280,4,1
750,75,5.0,VIRAT_S_010204_11_001524_001607,8,ssd_inception_v2_coco_2018_01_28,15,24,0,0
25,32,5.0,VIRAT_S_050201_10_001992_002056,8,ssd_inception_v2_coco_2018_01_28,1214,11,8,5
259,32,40.0,VIRAT_S_000205_02_000409_000566,4,faster_rcnn_inception_v2_coco_2018_01_28,8885,1412,790,51
259,32,1.0,VIRAT_S_010208_07_000768_000791,5,ssd_inception_v2_coco_2018_01_28,53,4,0,2
511,32,40.0,VIRAT_S_010207_10_001549_001596,8,faster_rcnn_inception_v2_coco_2018_01_28,429,11,1,21
750,32,10.0,VIRAT_S_010201_08_000705_000739,9,faster_rcnn_inception_v2_coco_2018_01_28,240,40,0,9
259,200,20.0,VIRAT_S_010208_10_000904_000991,1,faster_rcnn_inception_v2_coco_2018_01_28,693,316,11,84
259,32,5.0,VIRAT_S_010205_04_000545_000576,1,ssd_inception_v2_coco_2018_01_28,11,3,0,1
511,75,0.1,VIRAT_S_050000_02_000404_000486,4,faster_rcnn_inception_v2_coco_2018_01_28,3280,298,39,133
25,32,20.0,VIRAT_S_010110_06_000953_001011,3,ssd_inception_v2_coco_2018_01_28,941,458,16,4
750,75,0.1,VIRAT_S_040103_03_000284_000425,3,faster_rcnn_inception_v2_coco_2018_01_28,4026,63,168,14
511,32,5.0,VIRAT_S_040104_04_000854_000934,1,faster_rcnn_inception_v2_coco_2018_01_28,1710,48,32,10
259,200,1.0,VIRAT_S_050000_10_001462_001491,7,faster_rcnn_inception_v2_coco_2018_01_28,809,158,110,25
750,75,40.0,VIRAT_S_040103_08_001475_001512,9,ssd_inception_v2_coco_2018_01_28,26,463,7,0
750,200,10.0,VIRAT_S_050000_10_001462_001491,6,faster_rcnn_inception_v2_coco_2018_01_28,360,584,133,33
511,32,0.1,VIRAT_S_010001_03_000537_000563,9,ssd_inception_v2_coco_2018_01_28,51,0,0,0
750,32,10.0,VIRAT_S_010204_11_001524_001607,3,ssd_inception_v2_coco_2018_01_28,38,0,1,3
259,75,20.0,VIRAT_S_010110_06_000953_001011,5,ssd_inception_v2_coco_2018_01_28,648,568,199,16
25,200,1.0,VIRAT_S_050000_11_001530_001576,4,ssd_inception_v2_coco_2018_01_28,513,134,139,5
511,75,40.0,VIRAT_S_050000_11_001530_001576,8,ssd_inception_v2_coco_2018_01_28,174,509,103,2
25,200,5.0,VIRAT_S_010208_07_000768_000791,8,ssd_inception_v2_coco_2018_01_28,42,6,3,4
259,32,20.0,VIRAT_S_010208_08_000807_000831,0,faster_rcnn_inception_v2_coco_2018_01_28,126,5,0,4
511,200,40.0,VIRAT_S_010205_04_000545_000576,5,faster_rcnn_inception_v2_coco_2018_01_28,27,97,0,63
750,32,10.0,VIRAT_S_010200_01_000254_000322,1,faster_rcnn_inception_v2_coco_2018_01_28,539,22,0,16
511,200,5.0,VIRAT_S_010204_03_000606_000632,9,ssd_inception_v2_coco_2018_01_28,7,9,0,1
259,200,1.0,VIRAT_S_050000_10_001462_001491,9,ssd_inception_v2_coco_2018_01_28,63,258,47,3
750,200,1.0,VIRAT_S_010204_11_001524_001607,7,ssd_inception_v2_coco_2018_01_28,15,24,0,2
259,32,10.0,VIRAT_S_010201_08_000705_000739,7,ssd_inception_v2_coco_2018_01_28,50,6,0,3
25,200,10.0,VIRAT_S_010208_07_000768_000791,9,ssd_inception_v2_coco_2018_01_28,31,20,0,5
25,75,40.0,VIRAT_S_010001_03_000537_000563,7,faster_rcnn_inception_v2_coco_2018_01_28,544,43,34,39
750,32,20.0,VIRAT_S_010208_02_000150_000180,9,faster_rcnn_inception_v2_coco_2018_01_28,348,21,0,44
750,200,10.0,VIRAT_S_010001_03_000537_000563,6,faster_rcnn_inception_v2_coco_2018_01_28,288,107,226,26
511,75,10.0,VIRAT_S_010004_01_000163_000188,9,ssd_inception_v2_coco_2018_01_28,108,73,0,0
750,32,0.1,VIRAT_S_040104_04_000854_000934,2,ssd_inception_v2_coco_2018_01_28,662,31,38,9
511,200,10.0,VIRAT_S_010208_08_000807_000831,4,ssd_inception_v2_coco_2018_01_28,12,3,0,1
511,75,0.1,VIRAT_S_040104_04_000854_000934,3,ssd_inception_v2_coco_2018_01_28,295,363,73,5
259,200,0.1,VIRAT_S_000201_02_000590_000623,7,faster_rcnn_inception_v2_coco_2018_01_28,1659,318,38,44
750,75,0.1,VIRAT_S_010204_03_000606_000632,9,faster_rcnn_inception_v2_coco_2018_01_28,165,38,0,7
259,75,5.0,VIRAT_S_010204_03_000606_000632,4,ssd_inception_v2_coco_2018_01_28,10,6,0,1
511,75,20.0,VIRAT_S_010005_06_000475_000499,3,ssd_inception_v2_coco_2018_01_28,58,46,90,3
25,32,5.0,VIRAT_S_010201_08_000705_000739,8,faster_rcnn_inception_v2_coco_2018_01_28,278,0,0,0
511,32,0.1,VIRAT_S_000201_02_000590_000623,0,faster_rcnn_inception_v2_coco_2018_01_28,1971,39,5,13
511,75,20.0,VIRAT_S_010204_07_000942_000989,0,faster_rcnn_inception_v2_coco_2018_01_28,381,166,10,142
511,75,5.0,VIRAT_S_050201_10_001992_002056,6,faster_rcnn_inception_v2_coco_2018_01_28,1697,838,73,172
25,32,5.0,VIRAT_S_000201_02_000590_000623,8,faster_rcnn_inception_v2_coco_2018_01_28,2008,5,2,4
25,200,10.0,VIRAT_S_050000_10_001462_001491,4,ssd_inception_v2_coco_2018_01_28,179,165,24,0
259,75,10.0,VIRAT_S_010204_07_000942_000989,5,ssd_inception_v2_coco_2018_01_28,125,44,1,25
25,200,0.1,VIRAT_S_050000_11_001530_001576,4,faster_rcnn_inception_v2_coco_2018_01_28,1537,163,74,16
511,32,10.0,VIRAT_S_010110_06_000953_001011,3,ssd_inception_v2_coco_2018_01_28,807,540,68,22
511,32,20.0,VIRAT_S_010001_03_000537_000563,1,faster_rcnn_inception_v2_coco_2018_01_28,431,85,105,12
511,75,5.0,VIRAT_S_010208_02_000150_000180,3,faster_rcnn_inception_v2_coco_2018_01_28,318,51,0,3
